BatchId,Date,Region,Channel,Product,Revenue,Orders,Returns
BATCH-003199,2025-11-26,East,Mobile,Pet Care,6016,99,5
BATCH-003640,2025-11-26,South,Retail,Personal Care,10693,181,6
BATCH-003807,2025-11-26,South,Retail,Beverages,773,25,0
BATCH-004983,2025-11-26,North,Partner,Home,14004,145,6
BATCH-001561,2025-11-27,West,Web,Pet Care,8358,138,8
BATCH-002062,2025-11-27,North,Web,Personal Care,6856,133,6
BATCH-002070,2025-11-27,West,Web,Personal Care,7455,171,9
BATCH-002128,2025-11-27,West,Mobile,Beverages,1375,43,2
BATCH-002258,2025-11-27,East,Retail,Personal Care,2938,58,2
BATCH-002315,2025-11-27,East,Mobile,Pet Care,7669,111,5
BATCH-002345,2025-11-27,South,Web,Grocery,7565,150,8
BATCH-002880,2025-11-27,South,Mobile,Personal Care,6568,133,4
BATCH-003117,2025-11-27,South,Mobile,Home,10271,133,3
BATCH-003132,2025-11-27,West,Mobile,Personal Care,8879,150,5
BATCH-003237,2025-11-27,South,Web,Beverages,2681,82,3
BATCH-003506,2025-11-27,West,Web,Home,9445,98,5
BATCH-003737,2025-11-27,East,Web,Personal Care,3246,61,4
BATCH-003841,2025-11-27,East,Partner,Pet Care,5039,86,2
BATCH-004237,2025-11-27,East,Web,Beverages,1042,35,1
BATCH-004840,2025-11-27,West,Mobile,Beverages,2188,79,5
BATCH-004843,2025-11-27,East,Retail,Home,11285,141,2
BATCH-000611,2025-11-28,North,Partner,Grocery,5211,108,6
BATCH-001231,2025-11-28,East,Web,Home,14094,155,8
BATCH-001475,2025-11-28,South,Mobile,Home,6644,73,5
BATCH-001896,2025-11-28,South,Mobile,Home,14316,151,7
BATCH-002619,2025-11-28,West,Mobile,Home,2887,30,1
BATCH-003077,2025-11-28,North,Web,Beverages,3574,114,5
BATCH-003095,2025-11-28,East,Partner,Beverages,5034,156,6
BATCH-003378,2025-11-28,North,Web,Beverages,5979,198,7
BATCH-003663,2025-11-28,East,Mobile,Grocery,1785,38,1
BATCH-003680,2025-11-28,East,Retail,Personal Care,8868,176,6
BATCH-004662,2025-11-28,East,Web,Beverages,882,35,1
BATCH-004667,2025-11-28,West,Partner,Pet Care,7248,126,3
BATCH-000034,2025-11-29,South,Web,Grocery,2955,61,2
BATCH-000879,2025-11-29,East,Mobile,Grocery,3387,66,3
BATCH-001007,2025-11-29,West,Web,Pet Care,3728,56,1
BATCH-002512,2025-11-29,West,Mobile,Beverages,894,36,1
BATCH-002528,2025-11-29,North,Web,Grocery,8018,157,5
BATCH-002564,2025-11-29,North,Mobile,Grocery,4238,83,2
BATCH-003509,2025-11-29,North,Retail,Grocery,6735,144,8
BATCH-004096,2025-11-29,South,Partner,Beverages,2526,80,4
BATCH-004409,2025-11-29,West,Mobile,Personal Care,9127,162,10
BATCH-004827,2025-11-29,East,Retail,Grocery,1100,26,0
BATCH-004887,2025-11-29,South,Partner,Personal Care,7949,157,8
BATCH-000237,2025-11-30,West,Web,Home,11180,133,4
BATCH-000890,2025-11-30,East,Retail,Pet Care,5185,71,2
BATCH-001084,2025-11-30,North,Partner,Beverages,4953,176,4
BATCH-001550,2025-11-30,East,Partner,Home,17207,189,9
BATCH-001630,2025-11-30,North,Web,Pet Care,8937,121,5
BATCH-001675,2025-11-30,South,Mobile,Home,2181,28,1
BATCH-001723,2025-11-30,South,Mobile,Personal Care,6453,127,7
BATCH-001859,2025-11-30,West,Partner,Grocery,4149,107,1
BATCH-002184,2025-11-30,North,Mobile,Beverages,2272,69,2
BATCH-002318,2025-11-30,East,Web,Home,14829,161,6
BATCH-002674,2025-11-30,West,Retail,Personal Care,7194,156,5
BATCH-002703,2025-11-30,North,Mobile,Grocery,2070,44,2
BATCH-003000,2025-11-30,South,Web,Pet Care,9448,144,9
BATCH-004293,2025-11-30,North,Mobile,Grocery,8211,185,10
BATCH-004727,2025-11-30,East,Web,Personal Care,6071,99,5
BATCH-004758,2025-11-30,South,Retail,Pet Care,14117,196,8
BATCH-000347,2025-12-01,North,Web,Pet Care,3227,50,2
BATCH-000411,2025-12-01,North,Web,Beverages,1171,37,1
BATCH-000438,2025-12-01,South,Mobile,Pet Care,1499,21,1
BATCH-001503,2025-12-01,West,Mobile,Pet Care,6384,109,4
BATCH-001565,2025-12-01,South,Mobile,Beverages,2757,90,2
BATCH-001657,2025-12-01,North,Partner,Home,15408,181,7
BATCH-001669,2025-12-01,North,Mobile,Pet Care,2986,56,3
BATCH-001916,2025-12-01,East,Retail,Personal Care,3715,85,4
BATCH-002336,2025-12-01,East,Mobile,Beverages,4310,164,9
BATCH-002391,2025-12-01,West,Partner,Home,10881,125,6
BATCH-002395,2025-12-01,West,Web,Grocery,4429,93,4
BATCH-002471,2025-12-01,West,Partner,Pet Care,14436,196,6
BATCH-003074,2025-12-01,North,Web,Home,4440,44,2
BATCH-003160,2025-12-01,South,Mobile,Grocery,4588,111,3
BATCH-004010,2025-12-01,North,Web,Home,8543,97,3
BATCH-004554,2025-12-01,South,Partner,Beverages,4518,152,3
BATCH-004909,2025-12-01,West,Partner,Pet Care,7845,118,5
BATCH-004972,2025-12-01,South,Web,Home,9466,98,6
BATCH-000395,2025-12-02,East,Retail,Pet Care,4910,90,2
BATCH-000863,2025-12-02,West,Partner,Grocery,4097,95,3
BATCH-001220,2025-12-02,West,Web,Beverages,4647,160,10
BATCH-001520,2025-12-02,North,Partner,Home,2518,34,0
BATCH-001865,2025-12-02,West,Partner,Pet Care,10887,192,5
BATCH-001895,2025-12-02,West,Mobile,Grocery,3348,70,2
BATCH-003447,2025-12-02,East,Partner,Personal Care,10433,176,3
BATCH-003749,2025-12-02,South,Retail,Beverages,4759,194,9
BATCH-003771,2025-12-02,South,Partner,Pet Care,7618,133,4
BATCH-004178,2025-12-02,North,Web,Pet Care,4544,69,3
BATCH-004364,2025-12-02,South,Partner,Pet Care,11204,158,9
BATCH-001039,2025-12-03,South,Retail,Home,8627,121,2
BATCH-001235,2025-12-03,East,Retail,Grocery,6674,144,7
BATCH-001316,2025-12-03,West,Web,Beverages,1921,78,5
BATCH-001932,2025-12-03,North,Retail,Grocery,2922,72,4
BATCH-002213,2025-12-03,East,Partner,Pet Care,8897,130,4
BATCH-002359,2025-12-03,South,Partner,Home,10691,136,5
BATCH-002387,2025-12-03,West,Web,Beverages,4898,175,5
BATCH-002872,2025-12-03,North,Partner,Grocery,5433,117,4
BATCH-003738,2025-12-03,South,Web,Home,13941,171,6
BATCH-003782,2025-12-03,North,Retail,Grocery,3422,88,1
BATCH-003896,2025-12-03,West,Partner,Personal Care,4435,78,4
BATCH-000135,2025-12-04,North,Web,Beverages,5654,196,12
BATCH-000242,2025-12-04,East,Partner,Personal Care,8778,171,9
BATCH-001462,2025-12-04,North,Partner,Personal Care,6067,113,4
BATCH-001674,2025-12-04,East,Partner,Grocery,1034,28,0
BATCH-002189,2025-12-04,East,Retail,Beverages,1815,56,3
BATCH-002402,2025-12-04,South,Mobile,Pet Care,1252,22,1
BATCH-003356,2025-12-04,North,Retail,Pet Care,3085,48,2
BATCH-003492,2025-12-04,North,Web,Personal Care,2507,56,3
BATCH-003598,2025-12-04,East,Retail,Beverages,4002,131,3
BATCH-003853,2025-12-04,South,Web,Beverages,3814,158,7
BATCH-000631,2025-12-05,West,Retail,Personal Care,7830,139,5
BATCH-001367,2025-12-05,East,Partner,Personal Care,5058,97,1
BATCH-003659,2025-12-05,North,Mobile,Pet Care,12320,183,5
BATCH-003874,2025-12-05,East,Web,Beverages,4351,133,7
BATCH-004276,2025-12-05,North,Web,Home,3035,31,1
BATCH-004386,2025-12-05,South,Mobile,Pet Care,11493,192,6
BATCH-004397,2025-12-05,South,Retail,Home,7398,83,3
BATCH-004525,2025-12-05,West,Partner,Beverages,4542,193,3
BATCH-000149,2025-12-06,West,Partner,Grocery,2278,62,3
BATCH-000482,2025-12-06,East,Partner,Personal Care,6952,123,4
BATCH-000514,2025-12-06,West,Web,Grocery,4447,86,3
BATCH-000560,2025-12-06,South,Retail,Personal Care,6551,120,5
BATCH-001304,2025-12-06,North,Mobile,Home,6119,76,5
BATCH-001450,2025-12-06,West,Partner,Home,16443,171,8
BATCH-001526,2025-12-06,West,Partner,Home,3446,40,1
BATCH-001763,2025-12-06,South,Web,Beverages,1790,62,3
BATCH-003062,2025-12-06,South,Web,Beverages,2661,113,7
BATCH-003102,2025-12-06,North,Partner,Grocery,7738,196,3
BATCH-003593,2025-12-06,West,Partner,Personal Care,9953,194,6
BATCH-003686,2025-12-06,West,Partner,Pet Care,11210,179,8
BATCH-003731,2025-12-06,South,Mobile,Grocery,2423,49,2
BATCH-004748,2025-12-06,South,Retail,Personal Care,6739,110,3
BATCH-004850,2025-12-06,West,Mobile,Grocery,8449,174,5
BATCH-000908,2025-12-07,West,Retail,Grocery,9085,176,8
BATCH-002088,2025-12-07,East,Mobile,Grocery,4577,115,3
BATCH-002833,2025-12-07,South,Partner,Grocery,952,24,1
BATCH-003073,2025-12-07,North,Web,Personal Care,9630,198,9
BATCH-003576,2025-12-07,South,Mobile,Personal Care,3991,85,3
BATCH-003860,2025-12-07,North,Web,Beverages,6431,195,5
BATCH-004099,2025-12-07,East,Partner,Personal Care,8855,177,3
BATCH-004774,2025-12-07,North,Web,Grocery,4902,104,4
BATCH-004876,2025-12-07,North,Mobile,Pet Care,10815,173,8
BATCH-000397,2025-12-08,South,Mobile,Beverages,1536,60,3
BATCH-000609,2025-12-08,East,Web,Beverages,5390,197,9
BATCH-000711,2025-12-08,West,Retail,Pet Care,2153,30,2
BATCH-001339,2025-12-08,South,Partner,Grocery,3044,65,4
BATCH-001375,2025-12-08,North,Web,Personal Care,6458,140,8
BATCH-001863,2025-12-08,South,Web,Home,8608,87,4
BATCH-001965,2025-12-08,South,Web,Personal Care,5003,108,4
BATCH-001967,2025-12-08,East,Mobile,Home,13619,171,9
BATCH-003796,2025-12-08,North,Partner,Pet Care,8706,135,6
BATCH-004090,2025-12-08,North,Web,Pet Care,3998,76,4
BATCH-004425,2025-12-08,East,Partner,Home,16799,183,7
BATCH-004741,2025-12-08,West,Web,Personal Care,2175,45,2
BATCH-004939,2025-12-08,North,Retail,Beverages,3612,157,5
BATCH-004975,2025-12-08,North,Retail,Grocery,6759,185,9
BATCH-004986,2025-12-08,South,Web,Pet Care,8578,136,9
BATCH-004987,2025-12-08,North,Mobile,Beverages,1767,63,3
BATCH-000937,2025-12-09,South,Retail,Grocery,4637,112,3
BATCH-000949,2025-12-09,North,Partner,Home,15881,194,8
BATCH-001744,2025-12-09,West,Partner,Grocery,1380,35,2
BATCH-002714,2025-12-09,North,Web,Beverages,1149,43,2
BATCH-003051,2025-12-09,East,Mobile,Personal Care,9143,191,6
BATCH-003089,2025-12-09,West,Mobile,Personal Care,4741,83,3
BATCH-003924,2025-12-09,South,Partner,Beverages,4735,194,9
BATCH-004114,2025-12-09,West,Partner,Personal Care,5405,110,5
BATCH-004141,2025-12-09,East,Mobile,Personal Care,6199,107,3
BATCH-004308,2025-12-09,West,Partner,Personal Care,3148,56,1
BATCH-004508,2025-12-09,South,Partner,Personal Care,8185,167,7
BATCH-000098,2025-12-10,West,Partner,Grocery,3363,85,4
BATCH-000578,2025-12-10,East,Mobile,Home,8332,106,5
BATCH-001445,2025-12-10,North,Retail,Personal Care,9386,182,5
BATCH-002151,2025-12-10,South,Retail,Beverages,2657,91,3
BATCH-002535,2025-12-10,East,Partner,Home,18516,196,3
BATCH-004187,2025-12-10,West,Web,Pet Care,2050,28,1
BATCH-004762,2025-12-10,South,Partner,Home,2474,33,1
BATCH-000139,2025-12-11,East,Mobile,Home,2789,28,1
BATCH-000533,2025-12-11,West,Mobile,Personal Care,11891,198,13
BATCH-000623,2025-12-11,South,Partner,Home,15039,162,6
BATCH-000672,2025-12-11,South,Web,Pet Care,9477,134,6
BATCH-001408,2025-12-11,West,Partner,Beverages,4778,192,8
BATCH-001443,2025-12-11,South,Retail,Grocery,8430,193,8
BATCH-001451,2025-12-11,North,Retail,Personal Care,3880,67,4
BATCH-001645,2025-12-11,West,Partner,Beverages,2196,74,2
BATCH-002253,2025-12-11,West,Mobile,Grocery,2014,51,3
BATCH-002306,2025-12-11,West,Web,Grocery,2419,55,3
BATCH-002401,2025-12-11,South,Mobile,Personal Care,5293,124,6
BATCH-002798,2025-12-11,South,Mobile,Grocery,3902,77,2
BATCH-003157,2025-12-11,South,Web,Beverages,4058,172,11
BATCH-003266,2025-12-11,North,Mobile,Beverages,5175,165,5
BATCH-004531,2025-12-11,North,Mobile,Beverages,1578,55,2
BATCH-000987,2025-12-12,East,Web,Home,8549,117,6
BATCH-001308,2025-12-12,North,Retail,Beverages,4661,192,8
BATCH-001330,2025-12-12,East,Mobile,Grocery,1575,31,1
BATCH-002780,2025-12-12,West,Mobile,Pet Care,5868,89,6
BATCH-003805,2025-12-12,South,Mobile,Personal Care,3437,71,2
BATCH-004054,2025-12-12,North,Partner,Pet Care,5841,105,2
BATCH-004242,2025-12-12,North,Web,Personal Care,6586,121,5
BATCH-004613,2025-12-12,South,Mobile,Grocery,6038,160,6
BATCH-000226,2025-12-13,East,Web,Grocery,3012,75,3
BATCH-000498,2025-12-13,West,Mobile,Grocery,9061,177,4
BATCH-002496,2025-12-13,East,Retail,Home,4318,49,1
BATCH-003685,2025-12-13,South,Retail,Home,14474,174,3
BATCH-004017,2025-12-13,North,Web,Beverages,2784,105,6
BATCH-004991,2025-12-13,North,Web,Home,2055,24,1
BATCH-000273,2025-12-14,West,Mobile,Home,19255,192,9
BATCH-000282,2025-12-14,North,Mobile,Beverages,882,38,1
BATCH-000430,2025-12-14,North,Partner,Grocery,3724,101,1
BATCH-001152,2025-12-14,East,Mobile,Grocery,6599,152,8
BATCH-001654,2025-12-14,West,Mobile,Home,9598,95,3
BATCH-002021,2025-12-14,East,Web,Home,15814,193,7
BATCH-002686,2025-12-14,North,Mobile,Pet Care,3684,65,2
BATCH-003240,2025-12-14,West,Retail,Grocery,6326,157,9
BATCH-003434,2025-12-14,East,Mobile,Pet Care,7332,125,6
BATCH-003653,2025-12-14,West,Web,Beverages,1666,59,1
BATCH-003734,2025-12-14,North,Web,Pet Care,9974,181,7
BATCH-003968,2025-12-14,North,Mobile,Personal Care,5688,115,6
BATCH-004194,2025-12-14,North,Mobile,Home,13682,160,4
BATCH-000954,2025-12-15,South,Web,Beverages,1296,50,3
BATCH-000989,2025-12-15,North,Partner,Grocery,1187,29,1
BATCH-001538,2025-12-15,North,Web,Home,12949,145,9
BATCH-001766,2025-12-15,West,Retail,Personal Care,7677,138,7
BATCH-001921,2025-12-15,South,Web,Pet Care,2293,37,2
BATCH-002393,2025-12-15,East,Mobile,Home,15187,186,11
BATCH-002465,2025-12-15,West,Mobile,Beverages,1650,61,4
BATCH-002854,2025-12-15,East,Partner,Beverages,466,20,1
BATCH-002926,2025-12-15,South,Web,Personal Care,4913,107,5
BATCH-002965,2025-12-15,East,Partner,Home,9478,131,7
BATCH-003004,2025-12-15,East,Partner,Pet Care,4654,87,3
BATCH-003332,2025-12-15,North,Partner,Beverages,781,34,1
BATCH-003989,2025-12-15,North,Mobile,Home,5235,69,2
BATCH-000252,2025-12-16,North,Retail,Grocery,4560,102,3
BATCH-000823,2025-12-16,South,Partner,Beverages,3179,125,5
BATCH-001207,2025-12-16,North,Retail,Grocery,8088,181,6
BATCH-002059,2025-12-16,North,Web,Beverages,2380,82,4
BATCH-002694,2025-12-16,West,Retail,Grocery,8032,181,6
BATCH-002922,2025-12-16,North,Retail,Beverages,2497,78,3
BATCH-004629,2025-12-16,North,Partner,Beverages,4608,154,3
BATCH-000154,2025-12-17,West,Mobile,Pet Care,9661,138,4
BATCH-000440,2025-12-17,North,Retail,Home,12164,124,2
BATCH-000671,2025-12-17,West,Mobile,Pet Care,7591,132,7
BATCH-000730,2025-12-17,East,Retail,Pet Care,2065,28,1
BATCH-001541,2025-12-17,South,Web,Beverages,3676,121,7
BATCH-001604,2025-12-17,South,Partner,Beverages,1713,53,1
BATCH-002437,2025-12-17,North,Retail,Pet Care,11978,163,9
BATCH-004526,2025-12-17,South,Partner,Personal Care,6874,116,3
BATCH-000002,2025-12-18,East,Web,Pet Care,10214,183,9
BATCH-000262,2025-12-18,North,Partner,Home,9922,138,7
BATCH-000337,2025-12-18,North,Partner,Home,6248,83,2
BATCH-000361,2025-12-18,West,Web,Home,17394,196,5
BATCH-001140,2025-12-18,North,Web,Beverages,3401,135,9
BATCH-001951,2025-12-18,South,Partner,Personal Care,8898,161,9
BATCH-002197,2025-12-18,South,Web,Pet Care,2691,49,3
BATCH-002353,2025-12-18,South,Retail,Pet Care,8404,131,4
BATCH-002497,2025-12-18,East,Retail,Home,12151,138,2
BATCH-002503,2025-12-18,North,Partner,Home,12090,157,5
BATCH-002810,2025-12-18,East,Web,Pet Care,10556,179,4
BATCH-003108,2025-12-18,North,Mobile,Pet Care,9506,134,3
BATCH-003883,2025-12-18,East,Web,Home,13007,162,6
BATCH-004503,2025-12-18,East,Mobile,Pet Care,2507,35,1
BATCH-004691,2025-12-18,North,Retail,Personal Care,2588,60,3
BATCH-004703,2025-12-18,East,Retail,Home,4604,46,2
BATCH-004760,2025-12-18,East,Web,Pet Care,12367,176,8
BATCH-004917,2025-12-18,North,Partner,Pet Care,6654,109,5
BATCH-004920,2025-12-18,East,Web,Home,7724,105,3
BATCH-004994,2025-12-18,North,Partner,Home,6325,69,1
BATCH-000463,2025-12-19,East,Mobile,Pet Care,8968,172,7
BATCH-000942,2025-12-19,East,Partner,Grocery,8596,172,8
BATCH-001293,2025-12-19,West,Partner,Home,6544,92,3
BATCH-001416,2025-12-19,West,Retail,Grocery,4936,127,5
BATCH-001606,2025-12-19,East,Partner,Home,2223,27,1
BATCH-001627,2025-12-19,West,Mobile,Beverages,3422,127,8
BATCH-002037,2025-12-19,West,Partner,Pet Care,9732,131,2
BATCH-002185,2025-12-19,West,Partner,Home,11517,150,3
BATCH-002955,2025-12-19,North,Retail,Personal Care,5866,97,3
BATCH-003296,2025-12-19,West,Web,Grocery,4020,105,4
BATCH-003457,2025-12-19,South,Retail,Personal Care,7693,149,4
BATCH-003652,2025-12-19,South,Partner,Home,14329,144,6
BATCH-004105,2025-12-19,North,Partner,Pet Care,7813,117,4
BATCH-004267,2025-12-19,West,Retail,Home,10964,140,6
BATCH-004504,2025-12-19,North,Retail,Home,8235,107,6
BATCH-004579,2025-12-19,East,Web,Grocery,6750,184,8
BATCH-004615,2025-12-19,North,Partner,Beverages,1356,56,1
BATCH-004756,2025-12-19,East,Web,Personal Care,7422,134,7
BATCH-000019,2025-12-20,South,Mobile,Pet Care,8746,120,5
BATCH-000527,2025-12-20,North,Retail,Home,4928,58,2
BATCH-000556,2025-12-20,South,Partner,Pet Care,11758,169,8
BATCH-000878,2025-12-20,North,Partner,Grocery,2491,66,2
BATCH-001023,2025-12-20,East,Partner,Home,3212,36,2
BATCH-001145,2025-12-20,South,Web,Grocery,7775,162,4
BATCH-001850,2025-12-20,East,Mobile,Beverages,4282,168,5
BATCH-001883,2025-12-20,South,Web,Beverages,3632,158,10
BATCH-002201,2025-12-20,North,Web,Home,1882,20,1
BATCH-002239,2025-12-20,East,Partner,Personal Care,1926,36,1
BATCH-003128,2025-12-20,North,Mobile,Home,2355,32,1
BATCH-003213,2025-12-20,West,Mobile,Grocery,7819,160,5
BATCH-003301,2025-12-20,South,Mobile,Home,2332,30,1
BATCH-000025,2025-12-21,West,Mobile,Home,6873,75,4
BATCH-000150,2025-12-21,East,Mobile,Pet Care,4641,71,3
BATCH-001085,2025-12-21,East,Mobile,Pet Care,5028,69,3
BATCH-001107,2025-12-21,South,Mobile,Beverages,1827,74,4
BATCH-001130,2025-12-21,South,Mobile,Beverages,4314,151,5
BATCH-001411,2025-12-21,South,Partner,Home,7232,78,3
BATCH-001488,2025-12-21,East,Partner,Personal Care,2329,39,2
BATCH-001818,2025-12-21,East,Mobile,Beverages,1526,57,2
BATCH-002305,2025-12-21,East,Mobile,Home,5496,57,2
BATCH-004299,2025-12-21,North,Mobile,Grocery,3284,71,2
BATCH-004413,2025-12-21,West,Retail,Home,7400,95,3
BATCH-004725,2025-12-21,North,Mobile,Beverages,6150,197,9
BATCH-000279,2025-12-22,West,Web,Personal Care,4419,73,3
BATCH-000683,2025-12-22,North,Retail,Beverages,1293,47,2
BATCH-000871,2025-12-22,South,Retail,Home,8883,96,1
BATCH-001907,2025-12-22,East,Partner,Personal Care,3131,70,1
BATCH-001917,2025-12-22,South,Mobile,Pet Care,7620,104,7
BATCH-002056,2025-12-22,East,Web,Personal Care,4829,96,6
BATCH-002154,2025-12-22,East,Mobile,Grocery,4743,120,6
BATCH-002447,2025-12-22,North,Retail,Beverages,5793,199,6
BATCH-002945,2025-12-22,West,Web,Beverages,1282,39,1
BATCH-003756,2025-12-22,South,Web,Grocery,10003,197,9
BATCH-003809,2025-12-22,East,Retail,Pet Care,7475,101,2
BATCH-004041,2025-12-22,South,Mobile,Home,12838,151,6
BATCH-004125,2025-12-22,South,Partner,Grocery,2766,61,1
BATCH-000650,2025-12-23,West,Mobile,Personal Care,5431,121,5
BATCH-001193,2025-12-23,North,Mobile,Beverages,4107,154,8
BATCH-001439,2025-12-23,West,Web,Pet Care,8038,135,4
BATCH-002282,2025-12-23,North,Retail,Pet Care,2414,46,2
BATCH-002914,2025-12-23,North,Partner,Pet Care,4401,82,3
BATCH-002970,2025-12-23,South,Retail,Pet Care,13062,179,10
BATCH-003188,2025-12-23,North,Web,Grocery,9428,198,5
BATCH-003253,2025-12-23,South,Partner,Pet Care,2178,34,2
BATCH-003468,2025-12-23,South,Web,Pet Care,1289,22,1
BATCH-003553,2025-12-23,North,Web,Personal Care,1171,20,1
BATCH-003833,2025-12-23,West,Partner,Personal Care,4368,78,1
BATCH-004116,2025-12-23,East,Retail,Personal Care,4509,83,3
BATCH-004183,2025-12-23,East,Mobile,Pet Care,13410,181,10
BATCH-004441,2025-12-23,West,Partner,Beverages,1057,39,1
BATCH-000524,2025-12-24,North,Web,Home,3358,42,2
BATCH-000593,2025-12-24,North,Mobile,Home,4066,47,1
BATCH-000883,2025-12-24,East,Partner,Grocery,5492,142,4
BATCH-001139,2025-12-24,West,Web,Grocery,6008,130,4
BATCH-001272,2025-12-24,South,Retail,Grocery,849,21,1
BATCH-001292,2025-12-24,East,Partner,Beverages,5624,199,9
BATCH-001499,2025-12-24,South,Web,Personal Care,4116,88,5
BATCH-001590,2025-12-24,North,Web,Pet Care,14031,199,10
BATCH-001787,2025-12-24,East,Mobile,Pet Care,3203,52,2
BATCH-001841,2025-12-24,West,Web,Home,2962,41,2
BATCH-001966,2025-12-24,North,Partner,Beverages,1861,72,1
BATCH-002651,2025-12-24,East,Partner,Beverages,1998,79,2
BATCH-002707,2025-12-24,South,Retail,Pet Care,2542,39,1
BATCH-002848,2025-12-24,North,Mobile,Personal Care,3001,61,1
BATCH-002862,2025-12-24,South,Web,Grocery,8311,166,5
BATCH-003473,2025-12-24,South,Web,Personal Care,9521,200,13
BATCH-003776,2025-12-24,North,Partner,Pet Care,5610,95,5
BATCH-003901,2025-12-24,South,Web,Personal Care,3142,65,3
BATCH-004947,2025-12-24,South,Retail,Grocery,983,26,1
BATCH-000033,2025-12-25,South,Retail,Personal Care,5353,115,3
BATCH-000977,2025-12-25,West,Retail,Beverages,3329,135,5
BATCH-001228,2025-12-25,North,Partner,Home,13834,160,2
BATCH-001946,2025-12-25,North,Web,Beverages,1793,59,4
BATCH-002346,2025-12-25,South,Retail,Beverages,3649,156,6
BATCH-002483,2025-12-25,West,Mobile,Personal Care,6852,127,8
BATCH-002568,2025-12-25,South,Mobile,Grocery,6718,138,3
BATCH-002675,2025-12-25,West,Web,Pet Care,2266,38,1
BATCH-002754,2025-12-25,North,Partner,Pet Care,3447,47,2
BATCH-003050,2025-12-25,West,Retail,Pet Care,8478,142,4
BATCH-003247,2025-12-25,West,Partner,Pet Care,6236,114,6
BATCH-003740,2025-12-25,North,Partner,Grocery,2118,56,1
BATCH-004215,2025-12-25,West,Partner,Home,16833,188,4
BATCH-004399,2025-12-25,West,Mobile,Beverages,1578,64,2
BATCH-000352,2025-12-26,West,Mobile,Beverages,796,32,1
BATCH-000680,2025-12-26,West,Web,Personal Care,3849,68,2
BATCH-000958,2025-12-26,East,Mobile,Pet Care,1539,23,1
BATCH-001294,2025-12-26,West,Partner,Beverages,3202,100,4
BATCH-001327,2025-12-26,South,Partner,Home,2443,33,1
BATCH-002614,2025-12-26,West,Retail,Pet Care,5594,98,4
BATCH-002691,2025-12-26,North,Partner,Personal Care,9078,199,11
BATCH-003156,2025-12-26,West,Partner,Home,15613,193,10
BATCH-003346,2025-12-26,South,Web,Personal Care,8092,158,7
BATCH-003933,2025-12-26,West,Mobile,Beverages,2695,90,6
BATCH-004128,2025-12-26,North,Partner,Pet Care,1288,21,0
BATCH-004283,2025-12-26,North,Mobile,Personal Care,8406,138,9
BATCH-004714,2025-12-26,North,Partner,Personal Care,8840,178,10
